depart,destination,durée
PLOGASTEL-SAINT-GERMAIN,GUILER-SUR-GOYEN,846.8
GURUNHUEL,PLOUGONVER,846.8
TRÉGOMEUR,PLÉGUIEN,846.7
KERNOUËS,LANARVILY,846.7
CHÂTEAULIN,PONT-DE-BUIS-LÈS-QUIMERCH,846.7
SAINT-THONAN,LANNEUFFRET,846.6
SAINT-SULPICE-LA-FORÊT,SAINT-GERMAIN-SUR-ILLE,846.6
FORGES DE LANOUÉE,JOSSELIN,846.6
LA FORÊT-FOUESNANT,FOUESNANT,846.6
CHÂTEAUNEUF-D'ILLE-ET-VILAINE,LA RICHARDAIS,846.6
ÉTRELLES,DOMALAIN,846.5
BAZOUGES-LA-PÉROUSE,NOYAL-SOUS-BAZOUGES,846.5
SAINT-AGATHON,LANVOLLON,846.4
TRÉBRIVAN,MAËL-CARHAIX,846.4
PONT-CROIX,PLOZÉVET,846.4
LANNION,TRÉDREZ-LOCQUÉMEAU,846.4
PANCÉ,BAIN-DE-BRETAGNE,846.3
LANARVILY,PLOUDANIEL,846.3
PÉDERNEC,PLOUISY,846.3
SAINT-UNIAC,LA CHAPELLE DU LOU DU LAC,846.3
SAINT-MARTIN-DES-CHAMPS,SAINT-POL-DE-LÉON,846.2
ROHAN,BRÉHAN,846.2
SAINT-CARADEC,LE QUILLIO,846.2
LANDELEAU,PLOUYÉ,846.1
PLOUGUERNEAU,LE FOLGOËT,846
FEINS,ROMAZY,845.9
GOULVEN,LANHOUARNEAU,845.9
TRÉGUEUX,LA MÉAUGON,845.8
CALANHEL,LA CHAPELLE-NEUVE,845.8
AMANLIS,NOYAL-SUR-VILAINE,845.8
SAINT-JUST,BRUC-SUR-AFF,845.7
ESSÉ,JANZÉ,845.7
PLOUIDER,KERLOUAN,845.6
POILLEY,LOUVIGNÉ-DU-DÉSERT,845.6
LA SELLE-GUERCHAISE,GENNES-SUR-SEICHE,845.6
BRIE,PANCÉ,845.5
SAINT-MAUDEZ,SAINT-MÉLOIR-DES-BOIS,845.5
GUENGAT,PLOGONNEC,845.5
DOMAGNÉ,BRÉCÉ,845.4
PLOUNÉOUR-BRIGNOGAN-PLAGES,SAINT-FRÉGANT,845.4
TRÉGUNC,NÉVEZ,845.3
MERNEL,LOHÉAC,845.2
PLUMELIN,GUÉNIN,845.2
TRIMER,SAINT-PERN,845.2
BULAT-PESTIVIEN,PLOUGONVER,845.2
VANNES,SAINT-NOLFF,845.2
GOUESNOU,KERSAINT-PLABENNEC,845.1
LANRIVOARÉ,LANDUNVEZ,845.1
HÉNANBIHEN,PLÉNEUF-VAL-ANDRÉ,845.1
BELLE-ISLE-EN-TERRE,TRÉGROM,845.1
BRUSVILY,QUÉVERT,845
TRIMER,PLEUGUENEUC,844.9
SAINT-FRÉGANT,PLOUNÉOUR-BRIGNOGAN-PLAGES,844.9
PLOUGAR,PLOUNÉVEZ-LOCHRIST,844.9
CORNILLÉ,BRÉCÉ,844.7
GUICHEN,LASSY,844.7
KERVIGNAC,CAUDAN,844.6
SQUIFFIEC,PLOUISY,844.6
LANMÉRIN,SAINT-QUAY-PERROS,844.5
TRÉGOMEUR,LANVOLLON,844.4
PLEINE-FOUGÈRES,SAINT-MARCAN,844.4
PLOUARZEL,PLOUGONVELIN,844.4
PLOURHAN,PLUDUAL,844.3
TRÉVENEUC,LANVOLLON,844.2
LOUVIGNÉ-DU-DÉSERT,POILLEY,844.2
PONT-AVEN,TRÉGUNC,844.1
LOGUIVY-PLOUGRAS,PLOUGRAS,844.1
LANGON,LA CHAPELLE-DE-BRAIN,844.1
KERLOUAN,PLOUIDER,844.1
POLIGNÉ,SAULNIÈRES,844.1
LANGOUET,HÉDÉ-BAZOUGES,844
LE FAOU,LOPERHET,844
PENCRAN,SAINT-URBAIN,843.9
LE MENÉ,TRÉBRY,843.9
SAINT-JACUT-DE-LA-MER,BEAUSSAIS-SUR-MER,843.9
QUÉVERT,PLANCOËT,843.9
BERHET,TRÉGUIER,843.9
PLOUGONVER,GURUNHUEL,843.8
LANCIEUX,PLESLIN-TRIGAVOU,843.8
HÉDÉ-BAZOUGES,LANGOUET,843.8
QUEMPERVEN,PRAT,843.8
MILIZAC-GUIPRONVEL,BREST,843.8
SAINTE-TRÉPHINE,SAINT-IGEAUX,843.8
PLESLIN-TRIGAVOU,LA VICOMTÉ-SUR-RANCE,843.7
TRAMAIN,BROONS,843.7
VISSEICHE,RANNÉE,843.6
LANARVILY,PLOUGUERNEAU,843.6
GUILLIGOMARC'H,MESLAN,843.6
PÉAULE,BÉGANNE,843.6
ROMAZY,FEINS,843.6
TRÉGUIER,BERHET,843.5
QUEMPER-GUÉZENNEC,PLOUËC-DU-TRIEUX,843.5
TRÉVÉREC,TRÉGUIDEL,843.5
PLOUISY,SQUIFFIEC,843.5
PIPRIAC,GUIGNEN,843.4
GOUAREC,ROSTRENEN,843.4
LANGAN,BÉCHEREL,843.4
SAINT-JEAN-TROLIMON,PEUMERIT,843.4
JANZÉ,ESSÉ,843.4
EANCÉ,DROUGES,843.3
BERRIC,SULNIAC,843.3
PLOUGUERNEAU,LANARVILY,843.3
MINIAC-MORVAN,ROZ-LANDRIEUX,843.2
LE TIERCENT,SAINT-SAUVEUR-DES-LANDES,843.2
GRÂCES,SAINT-ADRIEN,843.2
PORT-LAUNAY,LENNON,843.2
PRAT,QUEMPERVEN,843.2
BOURSEUL,PLANCOËT,843.2
ROMILLÉ,LES IFFS,843.1
PLOUÉGAT-MOYSAN,BOTSORHEL,843.1
LANDÉDA,PLOUGUERNEAU,843.1
LOCARN,MAËL-CARHAIX,843
LAIGNELET,JAVENÉ,843
QUÉVERT,SAINT-MAUDEZ,843
CRACH,PLOEMEL,843
GUIPAVAS,PLOUÉDERN,842.9
LE HÉZO,SARZEAU,842.9
SAINT-GERMAIN-SUR-ILLE,SAINT-SULPICE-LA-FORÊT,842.8
MINIAC-SOUS-BÉCHEREL,SAINT-SYMPHORIEN,842.7
PLAINTEL,PLOUFRAGAN,842.7
ROMAGNÉ,SAINT-GERMAIN-EN-COGLÈS,842.7
SAINT-VOUGAY,BODILIS,842.7
PLOUNÉOUR-BRIGNOGAN-PLAGES,LE FOLGOËT,842.7
LANNEBERT,SAINT-CLET,842.6
PLOUNÉVÉZEL,KERGLOFF,842.6
MELLAC,RÉDENÉ,842.5
PLOUYÉ,LANDELEAU,842.5
BÉGANNE,PÉAULE,842.5
DUAULT,SAINT-SERVAIS,842.5
LE DRENNEC,TRÉGARANTEC,842.5
PLOUGUERNEAU,SAINT-FRÉGANT,842.5
TRÉBRY,LE MENÉ,842.4
MOTREFF,SAINT-HERNIN,842.4
CAST,PLONÉVEZ-PORZAY,842.3
RIVES-DU-COUESNON,GOSNÉ,842.3
COADOUT,PABU,842.2
GUENROC,CAULNES,842.2
PABU,MOUSTÉRU,842.2
ÎLE-TUDY,BÉNODET,842.1
NOSTANG,LANDÉVANT,842.1
ROZ-LANDRIEUX,BAGUER-MORVAN,842.1
BRÉLÈS,PLOUDALMÉZEAU,842.1
PLUMIEUX,COËTLOGON,842.1
LA MÉAUGON,PLÉRIN,842
LIEURON,MERNEL,841.9
LA CHAPELLE DU LOU DU LAC,SAINT-UNIAC,841.8
GUILLIERS,SAINT-BRIEUC-DE-MAURON,841.8
PÉDERNEC,CAVAN,841.8
VERN-SUR-SEICHE,BRIE,841.7
CRACH,BRECH,841.7
TRÉMÉOC,PLUGUFFAN,841.6
SAINT-SAUVEUR-DES-LANDES,LE TIERCENT,841.5
AVAILLES-SUR-SEICHE,ARBRISSEL,841.5
LA FEUILLÉE,BOTMEUR,841.5
SAINT-SAUVEUR-DES-LANDES,SAINT-MARC-LE-BLANC,841.4
MONTAUBAN-DE-BRETAGNE,QUÉDILLAC,841.4
TROGUÉRY,PLEUMEUR-GAUTIER,841.4
TADEN,LE HINGLÉ,841.4
PLOUÉDERN,KERSAINT-PLABENNEC,841.3
BOTMEUR,LA FEUILLÉE,841.2
SAINTE-TRÉPHINE,BON REPOS SUR BLAVET,841.2
MONDEVERT,LE PERTRE,841.1
SAINT-PABU,LANNILIS,841
SARZEAU,SAINT-GILDAS-DE-RHUYS,840.9
KERNILIS,KERLOUAN,840.9
MELESSE,SAINT-MÉDARD-SUR-ILLE,840.9
RIVES-DU-COUESNON,LIVRÉ-SUR-CHANGEON,840.8
SAINT-MARCEL,MOLAC,840.8
GUISSÉNY,LE FOLGOËT,840.8
COËSMES,LE THEIL-DE-BRETAGNE,840.7
LOCQUELTAS,SAINT-AVÉ,840.7
LA LANDEC,JUGON-LES-LACS - COMMUNE NOUVELLE,840.6
LANDERNEAU,GUIPAVAS,840.4
RANNÉE,VISSEICHE,840.4
SQUIFFIEC,GOMMENEC'H,840.4
CORPS-NUDS,ORGÈRES,840.3
PAIMPOL,LANLEFF,840.3
SAINT-GRAVÉ,PLUHERLIN,840.2
CONFORT-MEILARS,GUILER-SUR-GOYEN,840.1
TRÉMOREL,SAINT-ONEN-LA-CHAPELLE,840.1
BAGUER-MORVAN,ROZ-LANDRIEUX,840
PLOUGONVELIN,PLOUARZEL,840
PLERGUER,MONT-DOL,840
PLEUMEUR-GAUTIER,TROGUÉRY,840
NOYAL-SUR-VILAINE,CESSON-SÉVIGNÉ,840
COËTLOGON,PLUMIEUX,840
PANCÉ,BRIE,839.9
SAINT-MARTIN-DES-CHAMPS,GUICLAN,839.9
GUIDEL,QUIMPERLÉ,839.9
LA MÉAUGON,PLOUVARA,839.9
PLAINE-HAUTE,LA MÉAUGON,839.9
PLAINE-HAUTE,LE LESLAY,839.7
SAINT-FRÉGANT,PLOUGUERNEAU,839.6
PLÉRIN,PLOUFRAGAN,839.5
MONTERTELOT,SÉRENT,839.5
MOLAC,SAINT-MARCEL,839.5
PLABENNEC,GUIPAVAS,839.5
LOHÉAC,MERNEL,839.4
SAINTE-ANNE-D'AURAY,GRAND-CHAMP,839.4
SAINT-MALO-DES-TROIS-FONTAINES,JOSSELIN,839.3
GUIPAVAS,LANDERNEAU,839.3
TAULÉ,SAINT-POL-DE-LÉON,839.2
DUAULT,PLUSQUELLEC,839.1
PLOUBEZRE,PLOULEC'H,839.1
MORDELLES,SAINT-THURIAL,839.1
BOISGERVILLY,SAINT-ONEN-LA-CHAPELLE,839
QUÉDILLAC,BROONS,839
GUÉNIN,PLUMELIN,838.9
PLOUISY,PÉDERNEC,838.9
MINIHY-TRÉGUIER,ROSPEZ,838.8
BRENNILIS,PLONÉVEZ-DU-FAOU,838.8
VIGNOC,GÉVEZÉ,838.8
SAINT-BRIEUC,TRÉMUSON,838.7
LE FOLGOËT,PLOUGUERNEAU,838.7
LES IFFS,ROMILLÉ,838.6
MAËL-CARHAIX,LOCARN,838.6
LANARVILY,LANNILIS,838.5
SAINT-JOUAN-DES-GUÉRETS,DINARD,838.5
HIREL,DOL-DE-BRETAGNE,838.3
BONNEMAIN,EPINIAC,838.3
LE PERTRE,MONDEVERT,838.2
QUÉVERT,CALORGUEN,838.2
PEUMERIT,SAINT-JEAN-TROLIMON,838.2
PLUSQUELLEC,DUAULT,838.1
PLONÉVEZ-PORZAY,CAST,838.1
BRÉHAN,ROHAN,838.1
PLÉMET,LAURENAN,838.1
SAINT-ABRAHAM,SÉRENT,838.1
PLONÉVEZ-DU-FAOU,BRENNILIS,838
CROZON,TELGRUC-SUR-MER,838
GENNES-SUR-SEICHE,LA SELLE-GUERCHAISE,838
DOL-DE-BRETAGNE,PLERGUER,837.9
RENAC,PIPRIAC,837.9
PIRÉ-CHANCÉ,BAIS,837.8
NOYAL-CHÂTILLON-SUR-SEICHE,BOURGBARRÉ,837.8
QUÉVEN,LARMOR-PLAGE,837.8
DROUGES,EANCÉ,837.8
PLOUVARA,LA MÉAUGON,837.8
ARBRISSEL,AVAILLES-SUR-SEICHE,837.8
LE PETIT-FOUGERAY,BOURG-DES-COMPTES,837.7
SAINT-MARTIN-DES-CHAMPS,GARLAN,837.7
BON REPOS SUR BLAVET,SAINT-IGEAUX,837.7
CANIHUEL,PLUSSULIEN,837.7
LARMOR-PLAGE,QUÉVEN,837.7
GUISCRIFF,LE SAINT,837.6
SAINT-SERVAIS,DUAULT,837.6
LE TIERCENT,ROMAZY,837.6
SAINT-SERVAIS,DUAULT,837.6
LOCOAL-MENDON,AURAY,837.5
BOURG-BLANC,GOUESNOU,837.5
KERLOUAN,KERNILIS,837.5
SAINT-ANDRÉ-DES-EAUX,TRÉVÉRIEN,837.4
JUGON-LES-LACS - COMMUNE NOUVELLE,LA LANDEC,837.3
AURAY,PLOEREN,837.3
LE HINGLÉ,TADEN,837.3
LE LESLAY,BOQUEHO,837.3
SAINT-MÉEN-LE-GRAND,GAËL,837.2
LANMÉRIN,MANTALLOT,837.1
SAINT-GLEN,TRÉDANIEL,837.1
BAIN-DE-BRETAGNE,PANCÉ,837.1
LA TRINITÉ-SURZUR,MUZILLAC,837
EPINIAC,BONNEMAIN,837
PLAINE-HAUTE,SAINT-BRANDAN,837
CLAYES,LE RHEU,837
PLOGONNEC,GUENGAT,837
DINGÉ,QUÉBRIAC,836.9
LANNEBERT,PLOUÉZEC,836.8
PLEUGUENEUC,TRIMER,836.8
SAINT-FIACRE,LE LESLAY,836.8
GOMMENEC'H,SQUIFFIEC,836.7
TRÉGUIER,LANMÉRIN,836.7
BETTON,SAINT-AUBIN-D'AUBIGNÉ,836.7
CALLAC,SAINT-SERVAIS,836.7
ROMAZY,LE TIERCENT,836.7
LANDERNEAU,LANNEUFFRET,836.6
CHÂTEAUBOURG,SAINT-JEAN-SUR-VILAINE,836.6
SAINT-SULPICE-LA-FORÊT,ACIGNÉ,836.6
AURAY,PLUMERGAT,836.5
SAINT-MARCAN,PLEINE-FOUGÈRES,836.4
ROSPEZ,MINIHY-TRÉGUIER,836.3
PLOUHINEC,PRIMELIN,836.3
SAINT-GILLES-LES-BOIS,KERFOT,836.3
PLOUHINEC,PRIMELIN,836.3
PENVÉNAN,TRÉLÉVERN,836.3
PLOUNÉRIN,PLOUNÉVEZ-MOËDEC,836.3
PLOUNÉVEZ-LOCHRIST,PLOUGAR,836.1
LOCTUDY,PLOMEUR,836
LANHOUARNEAU,GOULVEN,835.9
PLÉHÉDEL,GOUDELIN,835.9
PLUHERLIN,SAINT-GRAVÉ,835.9
POMMERIT-LE-VICOMTE,LANVOLLON,835.8
LANVALLAY,SAINT-CARNÉ,835.8
SAINT-BRIEUC-DES-IFFS,BÉCHEREL,835.7
CHÂTELAUDREN-PLOUAGAT,SAINT-AGATHON,835.7
GUIPRY-MESSAC,LA NOË-BLANCHE,835.6
BOLAZEC,PLOURAC'H,835.6
TRÉMUSON,SAINT-JEAN-KERDANIEL,835.6
BOHARS,BOURG-BLANC,835.6
PLÉNEUF-VAL-ANDRÉ,HÉNANBIHEN,835.5
SAINT-SENOUX,BOURG-DES-COMPTES,835.4
SAINT-SERVAIS,CALLAC,835.4
BULÉON,LOCMINÉ,835.4
BÉCHEREL,LANGAN,835.4
LOSCOUËT-SUR-MEU,SAINT-ONEN-LA-CHAPELLE,835.4
SAINT-SERVAIS,CALLAC,835.4
SAINT-SULIAC,ROZ-LANDRIEUX,835.4
PLOUNÉVEZ-MOËDEC,PLOUGONVER,835.3
SAINT-GONDRAN,LONGAULNAY,835.3
PLESLIN-TRIGAVOU,LANCIEUX,835.2
LE FOLGOËT,GUISSÉNY,835.2
SAINT-ONEN-LA-CHAPELLE,BOISGERVILLY,835.1
BAIS,PIRÉ-CHANCÉ,835.1
SAULNIÈRES,POLIGNÉ,835
SAINT-CLET,LANNEBERT,835
PLOULEC'H,CAOUËNNEC-LANVÉZÉAC,834.9
CHARTRES-DE-BRETAGNE,RENNES,834.9
PLÉSIDY,SENVEN-LÉHART,834.8
BÉCHEREL,SAINT-BRIEUC-DES-IFFS,834.8
ACIGNÉ,SAINT-SULPICE-LA-FORÊT,834.8
LE CHÂTELLIER,LE FERRÉ,834.7
SAINT-GONDRAN,LA BAUSSAINE,834.6
MAËL-CARHAIX,TRÉBRIVAN,834.6
BRANDÉRION,LOCOAL-MENDON,834.5
MONTGERMONT,CLAYES,834.5
SAINT-RENAN,BREST,834.4
PLOMEUR,LOCTUDY,834.4
SAINT-ONEN-LA-CHAPELLE,LOSCOUËT-SUR-MEU,834.3
LE MINIHIC-SUR-RANCE,SAINT-SAMSON-SUR-RANCE,834.3
PLOËZAL,SAINT-GILLES-LES-BOIS,834.3
SAINT-DOMINEUC,COMBOURG,834.3
QUÉBRIAC,DINGÉ,834.3
MONTGERMONT,MONTREUIL-LE-GAST,834.3
LANARVILY,GUISSÉNY,834.2
SAINT-SÉGAL,SAINT-COULITZ,833.9
SAINT-AUBIN-D'AUBIGNÉ,SAINT-SULPICE-LA-FORÊT,833.8
DROUGES,MARTIGNÉ-FERCHAUD,833.8
SAINT-ABRAHAM,BOHAL,833.8
SAINT-URBAIN,PENCRAN,833.7
SAINT-URBAIN,LE TRÉHOU,833.7
MINIHY-TRÉGUIER,BERHET,833.7
MONTERFIL,TALENSAC,833.7
PLEYBEN,CHÂTEAULIN,833.7
LANDÉVANT,NOSTANG,833.7
LENNON,LE CLOÎTRE-PLEYBEN,833.6
MONTERTELOT,GUILLAC,833.6
CALORGUEN,QUÉVERT,833.5
PLOUDALMÉZEAU,BRÉLÈS,833.5
TRÉFUMEL,LE HINGLÉ,833.4
CHEVAIGNÉ,THORIGNÉ-FOUILLARD,833.1
LA GOUESNIÈRE,CHÂTEAUNEUF-D'ILLE-ET-VILAINE,833.1
LA ROCHE-MAURICE,TRÉFLÉVÉNEZ,833
SAINTE-ANNE-D'AURAY,BRANDIVY,832.9
TAUPONT,LA CROIX-HELLÉAN,832.9
LE LESLAY,SAINT-FIACRE,832.9
LA BAZOUGE-DU-DÉSERT,LE LOROUX,832.8
PLOUIDER,SAINT-FRÉGANT,832.7
TRÉLÉVERN,PENVÉNAN,832.4
PLOUGRAS,LOGUIVY-PLOUGRAS,832.3
TREFFENDEL,MORDELLES,832.3
LE MERZER,TRÉVÉREC,832.2
SAINT-FRÉGANT,PLOUIDER,832.2
GÉVEZÉ,VIGNOC,832.2
SAINT-SAUVEUR-DES-LANDES,FOUGÈRES,832
SAINT-THURIAL,MORDELLES,831.9
PLOUËC-DU-TRIEUX,POMMERIT-LE-VICOMTE,831.9
HÉDÉ-BAZOUGES,LA BAUSSAINE,831.9
SAINT-MAUDEZ,LANGUENAN,831.9
PLEUDANIEL,PLEUBIAN,831.9
JOSSELIN,SAINT-MALO-DES-TROIS-FONTAINES,831.8
MAEN ROCH,SAINT-HILAIRE-DES-LANDES,831.8
LOHÉAC,SAINT-MALO-DE-PHILY,831.7
TRÉMARGAT,PEUMERIT-QUINTIN,831.7
GUISSÉNY,LANARVILY,831.7
LANARVILY,GOULVEN,831.6
GRAND-CHAMP,SAINTE-ANNE-D'AURAY,831.6
LOCMARIA-GRAND-CHAMP,SAINT-AVÉ,831.6
SAINT-IGEAUX,BON REPOS SUR BLAVET,831.5
GOUAREC,PLOUNÉVEZ-QUINTIN,831.5
LONGAULNAY,SAINT-GONDRAN,831.5
PLOURAC'H,BOLAZEC,831.5
SENVEN-LÉHART,PLÉSIDY,831.4
BERHET,MINIHY-TRÉGUIER,831.4
LE RHEU,RENNES,831.3
LIFFRÉ,MOUAZÉ,831.2
BREST,MILIZAC-GUIPRONVEL,831.2
KERGLOFF,LANDELEAU,831.1
LA BAUSSAINE,SAINT-GONDRAN,831.1
TRÉGARANTEC,GOULVEN,831.1
POMMERIT-LE-VICOMTE,PLOUËC-DU-TRIEUX,831.1
TRÉGLONOU,PLOUGUIN,831.1
HÉNANSAL,LANDÉBIA,831
BAIN-DE-BRETAGNE,ERCÉ-EN-LAMÉE,831
LANNION,TRÉLÉVERN,831
HÉDÉ-BAZOUGES,DINGÉ,830.9
SAINT-SYMPHORIEN,GÉVEZÉ,830.8
LE FERRÉ,LE CHÂTELLIER,830.8
GESTEL,LORIENT,830.8
SAINT-THOIS,CHÂTEAUNEUF-DU-FAOU,830.8
PLOUHARNEL,SAINT-PHILIBERT,830.8
TRÉBRY,MONCONTOUR,830.7
LANNILIS,LANARVILY,830.7
TALENSAC,MONTERFIL,830.6
TRÉGARANTEC,LE DRENNEC,830.6
TRÉGUEUX,PLÉRIN,830.5
BRIEC,LOTHEY,830.5
SAINT-DERRIEN,TRÉGARANTEC,830.5
SÉRENT,SAINT-ABRAHAM,830.4
LAZ,TOURCH,830.3
LE CONQUET,PLOUMOGUER,830.3
SÉRENT,LE COURS,830.3
LOPÉREC,BRASPARTS,830.2
SAINT-MÉLOIR-DES-BOIS,JUGON-LES-LACS - COMMUNE NOUVELLE,830.2
MANTALLOT,LANMÉRIN,830.2
ÎLE-TUDY,TRÉMÉOC,830
SAINT-JULIEN,TRÉGUEUX,829.9
MONTAUBAN-DE-BRETAGNE,BÉDÉE,829.9
GUILER-SUR-GOYEN,CONFORT-MEILARS,829.9
CAUDAN,KERVIGNAC,829.9
PLOUESCAT,GOULVEN,829.7
LE SAINT,GUISCRIFF,829.7
PLONÉOUR-LANVERN,PLOVAN,829.6
LANVOLLON,POMMERIT-LE-VICOMTE,829.6
CHASNÉ-SUR-ILLET,SAINT-GERMAIN-SUR-ILLE,829.6
LE FAOU,PONT-DE-BUIS-LÈS-QUIMERCH,829.5
SAINT-SYMPHORIEN,BÉCHEREL,829.4
ÎLE-TUDY,CLOHARS-FOUESNANT,829.4
QUÉVERT,TRÉVRON,829.4
TRÉDANIEL,SAINT-GLEN,829.3
SAINT-BRANDAN,PLAINE-HAUTE,829.2
PLOUNÉVEZ-QUINTIN,SAINTE-TRÉPHINE,829.2
SAINT-POL-DE-LÉON,TAULÉ,829.2
LA LANDEC,QUÉVERT,829.1
DINGÉ,HÉDÉ-BAZOUGES,829.1
SAINT-HILAIRE-DES-LANDES,MAEN ROCH,829.1
GUIPAVAS,PLABENNEC,828.8
PARIGNÉ,LÉCOUSSE,828.8
PLOURIVO,LANLEFF,828.8
VIGNOC,TINTÉNIAC,828.8
SAINT-ANDRÉ-DES-EAUX,LE HINGLÉ,828.8
PANCÉ,CHANTELOUP,828.7
SAINT-DIVY,PLOUDANIEL,828.7
BRASPARTS,LOPÉREC,828.7
GUILLIGOMARC'H,LOCUNOLÉ,828.6
GOULVEN,PLOUESCAT,828.5
LOUVIGNÉ-DU-DÉSERT,VILLAMÉE,828.5
PEUMERIT-QUINTIN,TRÉMARGAT,828.4
PLOUISY,TRÉGLAMUS,828.4
FORGES-LA-FORÊT,MOUSSÉ,828.3
CHÂTELAUDREN-PLOUAGAT,LANRODEC,828.3
CHÂTEAUNEUF-D'ILLE-ET-VILAINE,LA VICOMTÉ-SUR-RANCE,828.3
GUICLAN,BODILIS,828.2
TRÉDARZEC,LA ROCHE-JAUDY,828.2
MÉZIÈRES-SUR-COUESNON,LE TIERCENT,828.2
LANDUDEC,DOUARNENEZ,828.1
LE TRÉHOU,SAINT-URBAIN,828
LE RHEU,SAINT-GILLES,827.9
PLONÉVEZ-PORZAY,DOUARNENEZ,827.9
TRÉGARANTEC,SAINT-DERRIEN,827.9
TRÉGUNC,PONT-AVEN,827.9
PLUMELEC,GUÉHENNO,827.8
LANMÉRIN,TRÉGUIER,827.7
CALANHEL,CALLAC,827.7
SAINT-COULITZ,SAINT-SÉGAL,827.7
TRÉVÉREC,LE MERZER,827.7
PLOUNÉVENTER,SAINT-THONAN,827.7
RIANTEC,NOSTANG,827.6
LÉCOUSSE,PARIGNÉ,827.6
PONT-DE-BUIS-LÈS-QUIMERCH,CHÂTEAULIN,827.6
PEUMERIT,PLOVAN,827.6
BRECH,PLOUGOUMELEN,827.5
PLUGUFFAN,TRÉMÉOC,827.4
LA CROIX-HELLÉAN,TAUPONT,827.4
CORSEUL,PLESLIN-TRIGAVOU,827.4
VAL-D'IZÉ,TAILLIS,827.4
BOURG-DES-COMPTES,LE PETIT-FOUGERAY,827.4
GOMMENEC'H,TRÉGUIDEL,827.2
BODILIS,PLOUÉDERN,827.2
PLOULEC'H,PLOUBEZRE,827.1
RENNES,MONTGERMONT,827.1
FOUGÈRES,BILLÉ,827.1
PLURIEN,RUCA,827
SAINT-CARNÉ,BRUSVILY,826.9
TAILLIS,VAL-D'IZÉ,826.9
LE LOROUX,LA BAZOUGE-DU-DÉSERT,826.9
LIVRÉ-SUR-CHANGEON,RIVES-DU-COUESNON,826.8
GÂVRES,RIANTEC,826.8
TALENSAC,LA NOUAYE,826.8
PÉDERNEC,GUINGAMP,826.8
KERSAINT-PLABENNEC,GOUESNOU,826.8
SAINT-CARNÉ,LANVALLAY,826.7
PLOUGUIN,TRÉGLONOU,826.7
LAIGNELET,LE LOROUX,826.7
SAINT-JEAN-DU-DOIGT,LOCQUIREC,826.7
ROZ-SUR-COUESNON,PLEINE-FOUGÈRES,826.7
COHINIAC,SAINT-FIACRE,826.6
SAINT-AVÉ,THEIX-NOYALO,826.6
MOUSTÉRU,PABU,826.5
VANNES,LOCQUELTAS,826.5
ROMAGNÉ,SAINT-HILAIRE-DES-LANDES,826.4
LANGAN,TINTÉNIAC,826.4
PONT-L'ABBÉ,TREFFIAGAT,826.4
LANDAVRAN,TAILLIS,826.3
RUCA,PLURIEN,826.3
SAINT-SULPICE-LA-FORÊT,SAINT-AUBIN-D'AUBIGNÉ,826.2
LANDELEAU,KERGLOFF,826.2
PLOUNÉVEZ-QUINTIN,TRÉMARGAT,826.1
MONCONTOUR,TRÉBRY,826
L'HERMITAGE,CHAVAGNE,826
PLUSSULIEN,BON REPOS SUR BLAVET,825.9
MARCILLÉ-ROBERT,PIRÉ-CHANCÉ,825.8
TRÉMÉVEN,BAYE,825.7
TRÉMÉVEN,BAYE,825.7
VILLAMÉE,LOUVIGNÉ-DU-DÉSERT,825.5
PLEUGUENEUC,LA CHAPELLE-AUX-FILTZMÉENS,825.5
MORDELLES,CHARTRES-DE-BRETAGNE,825.5
LANNILIS,SAINT-PABU,825.4
PLOVAN,PEUMERIT,825.4
CONCARNEAU,ROSPORDEN,825.4
TADEN,PLOUËR-SUR-RANCE,825.4
RIANTEC,GÂVRES,825.3
QUINTIN,PLAINTEL,825.3
NOSTANG,RIANTEC,825.2
CHANTELOUP,PANCÉ,825
BRÉAL-SOUS-VITRÉ,ÉTRELLES,825
PIRÉ-CHANCÉ,MARCILLÉ-ROBERT,824.8
LA CHAPELLE-AUX-FILTZMÉENS,PLEUGUENEUC,824.8
ÉTRELLES,SAINT-AUBIN-DES-LANDES,824.7
QUIMPERLÉ,QUÉVEN,824.6
POLIGNÉ,BAIN-DE-BRETAGNE,824.6
LANGUENAN,SAINT-MAUDEZ,824.5
THORIGNÉ-FOUILLARD,CHEVAIGNÉ,824.5
TRÉGONNEAU,SAINT-LAURENT,824.5
LE LOROUX,LANDÉAN,824.4
MONTAUBAN-DE-BRETAGNE,LE CROUAIS,824.3
BÉCHEREL,SAINT-SYMPHORIEN,824.3
LÉCOUSSE,LA CHAPELLE-SAINT-AUBERT,824.2
SAINT-QUAY-PERROS,CAVAN,824.1
KERFOT,PLEUDANIEL,824.1
GUIPRY-MESSAC,LIEURON,824
TRÉHORENTEUC,LOYAT,824
KERFOT,SAINT-GILLES-LES-BOIS,824
TINTÉNIAC,VIGNOC,824
ÉTRELLES,BRÉAL-SOUS-VITRÉ,823.9
LE HINGLÉ,TRÉFUMEL,823.9
SAINT-JUDOCE,CALORGUEN,823.8
LE THEIL-DE-BRETAGNE,SAULNIÈRES,823.7
CADEN,LIMERZEL,823.7
TRÉDANIEL,PLÉMY,823.6
LE VIEUX-BOURG,LE FIL,823.6
NOYAL-PONTIVY,SAINT-THURIAU,823.5
PLONÉVEZ-DU-FAOU,LOQUEFFRET,823.5
SAINT-PHILIBERT,AURAY,823.5
PLOUARET,PLOUBEZRE,823.5
